__time,/cable_length/data,/hoist_motor_voltage/data,/sway_angle/data,/trolley_motor_voltage/data,/trolley_position/data
1717494497.880334,,,,,0.821777761
1717494497.886529,0.424302876,,,,
1717494497.886563,,,-5.625997066,,
1717494497.890301,,,,0.000000000,
1717494497.906399,,0.000000000,,,
1717494497.917440,,,,,0.821777761
1717494497.918595,0.424369752,,,,
1717494497.918617,,,-6.683258057,,
1717494497.932425,,,,0.000000000,
1717494497.943373,,0.000000000,,,
1717494497.951935,0.424459994,,,,
1717494497.951975,,,-7.594092369,,
1717494497.954332,,,,,0.821777761
1717494497.969505,,,,0.000000000,
1717494497.980418,,0.000000000,,,
1717494497.983442,0.424529105,,,,
1717494497.983472,,,-8.347002029,,
1717494497.994371,,,,,0.821777761
1717494498.005439,,,,0.000000000,
1717494498.017162,0.424539775,,,,
1717494498.017195,,,-8.855683327,,
1717494498.017357,,0.000000000,,,
1717494498.031400,,,,,0.821777761
1717494498.043398,,,,0.000000000,
1717494498.049795,0.424585819,,,,
1717494498.049824,,,-9.108651161,,
1717494498.055381,,0.000000000,,,
1717494498.065384,,,,,0.821777761
1717494498.075368,,,,0.000000000,
1717494498.085366,,0.000000000,,,
1717494498.086157,0.424507618,,,,
1717494498.086183,,,-9.083241463,,
1717494498.099483,,,,,0.821777761
1717494498.110448,,,,0.000000000,
1717494498.119366,0.424504936,,,,
1717494498.119397,,,-8.793122292,,
1717494498.121379,,0.000000000,,,
1717494498.137418,,,,,0.821777761
1717494498.147413,,,,0.000000000,
1717494498.150562,0.424467593,,,,
1717494498.150591,,,-8.290699959,,
1717494498.161460,,0.000000000,,,
1717494498.173488,,,,,0.821777761
1717494498.184469,,,,0.000000000,
1717494498.185426,0.424458802,,,,
1717494498.185458,,,-7.538381100,,
1717494498.199447,,0.000000000,,,
1717494498.210410,,,,,0.821777761
1717494498.219329,0.424391001,,,,
1717494498.219364,,,-6.561709881,,
1717494498.221374,,,,0.000000000,
1717494498.236473,,0.000000000,,,
1717494498.246416,,,,,0.821777761
1717494498.253127,0.424300760,,,,
1717494498.253164,,,-5.424683094,,
1717494498.255404,,,,0.000000000,
1717494498.270483,,0.000000000,,,
1717494498.280412,,,,,0.821722209
1717494498.281080,0.424236596,,,,
1717494498.281112,,,-4.090081692,,
1717494498.297423,,,,0.000000000,
1717494498.308448,,0.000000000,,,
1717494498.318619,0.424087197,,,,
1717494498.318689,,,-2.623383760,,
1717494498.319399,,,,,0.821555555
1717494498.335513,,,,0.000000000,
1717494498.345418,,0.000000000,,,
1717494498.349348,0.423997641,,,,
1717494498.349388,,,-1.100734949,,
1717494498.355375,,,,,0.821333349
1717494498.366436,,,,0.000000000,
1717494498.375478,,0.000000000,,,
1717494498.381392,0.423899621,,,,
1717494498.381435,,,0.476589471,,
1717494498.385458,,,,,0.821277797
1717494498.398491,,,,0.000000000,
1717494498.408466,,0.000000000,,,
1717494498.417595,0.423746854,,,,
1717494498.417626,,,2.032667398,,
1717494498.418402,,,,,0.821222246
1717494498.435531,,,,0.000000000,
1717494498.445493,,0.000000000,,,
1717494498.452904,0.423606932,,,,
1717494498.452942,,,3.540390491,,
1717494498.455388,,,,,0.821111083
1717494498.471472,,,,0.000000000,
1717494498.481428,,0.000000000,,,
1717494498.485650,0.423438221,,,,
1717494498.485687,,,4.975081444,,
1717494498.491461,,,,,0.821055532
1717494498.503566,,,,0.000000000,
1717494498.513424,,0.000000000,,,
1717494498.517839,0.423225433,,,,
1717494498.517871,,,6.272480011,,
1717494498.528439,,,,,0.820999980
1717494498.537539,,,,0.000000000,
1717494498.547517,,0.000000000,,,
1717494498.551184,0.423122376,,,,
1717494498.551206,,,7.383639336,,
1717494498.557429,,,,,0.820944428
1717494498.567436,,,,0.000000000,
1717494498.577478,,0.000000000,,,
1717494498.580152,0.423024476,,,,
1717494498.580176,,,8.310491562,,
1717494498.591481,,,,,0.820888877
1717494498.602497,,,,0.000000000,
1717494498.613422,,0.000000000,,,
1717494498.616176,0.422929794,,,,
1717494498.616204,,,8.991916656,,
1717494498.627462,,,,,0.820888877
1717494498.636591,,,,0.000000000,
1717494498.647503,,0.000000000,,,
1717494498.651982,0.422882617,,,,
1717494498.652029,,,9.455666542,,
1717494498.658494,,,,,0.820888877
1717494498.668622,,,,0.000000000,
1717494498.678602,,0.000000000,,,
1717494498.687099,0.422786027,,,,
1717494498.687139,,,9.665755272,,
1717494498.688977,,,,,0.820888877
1717494498.704625,,,,0.000000000,
1717494498.714549,,0.000000000,,,
1717494498.716479,0.422748655,,,,
1717494498.716513,,,9.623447418,,
1717494498.732453,,,,,0.820888877
1717494498.744462,,,,0.000000000,
1717494498.746995,0.422757983,,,,
1717494498.747026,,,9.342941284,,
1717494498.759435,,0.000000000,,,
1717494498.769470,,,,,0.820888877
1717494498.778466,,,,0.000000000,
1717494498.784711,0.422768027,,,,
1717494498.784734,,,8.775407791,,
1717494498.788455,,0.000000000,,,
1717494498.801502,,,,,0.820888877
1717494498.811488,,,,0.000000000,
1717494498.816858,0.422834277,,,,
1717494498.816886,,,8.021947861,,
1717494498.822473,,0.000000000,,,
1717494498.832483,,,,,0.820888877
1717494498.842495,,,,0.000000000,
1717494498.851931,0.422953516,,,,
1717494498.851979,,,7.032742023,,
1717494498.853510,,0.000000000,,,
1717494498.869528,,,,,0.820888877
1717494498.879491,,,,0.000000000,
1717494498.885483,0.423033834,,,,
1717494498.885501,,,5.858387947,,
1717494498.889457,,0.000000000,,,
1717494498.902530,,,,,0.820888877
1717494498.913513,,,,0.000000000,
1717494498.917768,0.423175961,,,,
1717494498.917804,,,4.499035835,,
1717494498.929499,,0.000000000,,,
1717494498.939491,,,,,0.820888877
1717494498.951470,,,,0.000000000,
1717494498.953019,0.423296720,,,,
1717494498.953040,,,3.017991304,,
1717494498.966497,,0.000000000,,,
1717494498.977490,,,,,0.820888877
1717494498.985290,0.423532248,,,,
1717494498.985330,,,1.442745209,,
1717494498.987475,,,,0.000000000,
1717494499.002574,,0.000000000,,,
1717494499.012527,,,,,0.820888877
1717494499.015094,0.423786044,,,,
1717494499.015112,,,-0.150677592,,
1717494499.030497,,,,0.000000000,
1717494499.041815,,0.000000000,,,
1717494499.048543,0.423953563,,,,
1717494499.048573,,,-1.735704422,,
1717494499.052505,,,,,0.820944428
1717494499.066533,,,,0.000000000,
1717494499.078507,,0.000000000,,,
1717494499.080014,0.424128622,,,,
1717494499.080041,,,-3.248400688,,
1717494499.093592,,,,,0.821055532
1717494499.103587,,,,0.000000000,
1717494499.113537,,0.000000000,,,
1717494499.117120,0.424367666,,,,
1717494499.117141,,,-4.650371075,,
1717494499.130520,,,,,0.821111083
1717494499.139587,,,,0.000000000,
1717494499.149289,0.424501270,,,,
1717494499.149326,,,-5.942734718,,
1717494499.149505,,0.000000000,,,
1717494499.164520,,,,,0.821111083
1717494499.174615,,,,0.000000000,
1717494499.183910,0.424636602,,,,
1717494499.183941,,,-7.024183750,,
1717494499.184503,,0.000000000,,,
1717494499.202784,,,,,0.821111083
1717494499.212595,,,,0.000000000,
1717494499.217993,0.424743742,,,,
1717494499.218038,,,-7.908904076,,
1717494499.222571,,0.000000000,,,
1717494499.232514,,,,,0.821111083
1717494499.243611,,,,0.000000000,
1717494499.249808,0.424851090,,,,
1717494499.249841,,,-8.522574425,,
1717494499.254887,,0.000000000,,,
1717494499.264559,,,,,0.821111083
1717494499.277565,,,,0.000000000,
1717494499.283112,0.424936295,,,,
1717494499.283132,,,-8.892500877,,
1717494499.287501,,0.000000000,,,
1717494499.300546,,,,,0.821111083
1717494499.311548,,,,0.000000000,
1717494499.317560,0.424894840,,,,
1717494499.317577,,,-9.008865356,,
1717494499.322506,,0.000000000,,,
1717494499.334471,,,,,0.821111083
1717494499.344544,,,,0.000000000,
1717494499.349548,0.424831033,,,,
1717494499.349590,,,-8.871463776,,
1717494499.354596,,0.000000000,,,
1717494499.364527,,,,,0.821111083
1717494499.374534,,,,0.000000000,
1717494499.382869,0.424839109,,,,
1717494499.382901,,,-8.507566452,,
1717494499.383521,,0.000000000,,,
1717494499.400602,,,,,0.821111083
1717494499.410678,,,,0.000000000,
1717494499.416975,0.424782127,,,,
1717494499.417003,,,-7.893871784,,
1717494499.421567,,0.000000000,,,
1717494499.431498,,,,,0.821111083
1717494499.441607,,,,0.000000000,
1717494499.450377,0.424611539,,,,
1717494499.450409,,,-7.018012047,,
1717494499.451617,,0.000000000,,,
1717494499.469685,,,,,0.821111083
1717494499.481596,,,,0.000000000,
1717494499.482599,0.424489349,,,,
1717494499.482619,,,-5.989314079,,
1717494499.497606,,0.000000000,,,
1717494499.507725,,,,,0.821111083
1717494499.517008,0.424404383,,,,
1717494499.517036,,,-4.792212009,,
1717494499.518549,,,,0.000000000,
1717494499.535602,,0.000000000,,,
1717494499.546602,,,,,0.821111083
1717494499.549855,0.424253464,,,,
1717494499.549878,,,-3.409894943,,
1717494499.561677,,,,0.000000000,
1717494499.570760,,0.000000000,,,
1717494499.580655,,,,,0.821166694
1717494499.583314,0.424114317,,,,
1717494499.583353,,,-1.957072139,,
1717494499.595607,,,,0.000000000,
1717494499.606636,,0.000000000,,,
1717494499.617674,,,,,0.821166694
1717494499.617733,0.423901379,,,,
1717494499.617746,,,-0.435776025,,
1717494499.634656,,,,0.000000000,
1717494499.643634,,0.000000000,,,
1717494499.648269,0.423763216,,,,
1717494499.648312,,,1.104041696,,
1717494499.653608,,,,,0.821166694
1717494499.664605,,,,0.000000000,
1717494499.673740,,0.000000000,,,
1717494499.683851,0.423598081,,,,
1717494499.683897,,,2.597560883,,
1717494499.685568,,,,,0.821111083
1717494499.700675,,,,0.000000000,
1717494499.710704,,0.000000000,,,
1717494499.717921,0.423374802,,,,
1717494499.717956,,,4.056254387,,
1717494499.720584,,,,,0.820999980
1717494499.734650,,,,0.000000000,
1717494499.746680,,0.000000000,,,
1717494499.748751,0.423239857,,,,
1717494499.748790,,,5.380321026,,
1717494499.761632,,,,,0.820888877
1717494499.771693,,,,0.000000000,
1717494499.782592,,0.000000000,,,
1717494499.783216,0.423147976,,,,
1717494499.783242,,,6.543844223,,
1717494499.797652,,,,,0.820833325
1717494499.811678,,,,0.000000000,
1717494499.817282,0.423048913,,,,
1717494499.817338,,,7.568904877,,
1717494499.821652,,0.000000000,,,
1717494499.833622,,,,,0.820722222
1717494499.844642,,,,0.000000000,
1717494499.850488,0.422954768,,,,
1717494499.850593,,,8.390443802,,
1717494499.855669,,0.000000000,,,
1717494499.866612,,,,,0.820777774
1717494499.877582,,,,0.000000000,
1717494499.882587,0.422936946,,,,
1717494499.882615,,,8.954279900,,
1717494499.887635,,0.000000000,,,
1717494499.898635,,,,,0.820777774
1717494499.908710,,,,0.000000000,
1717494499.916832,0.422829330,,,,
1717494499.916855,,,9.263216972,,
1717494499.918562,,0.000000000,,,
1717494499.937683,,,,,0.820777774
1717494499.947622,,,,0.000000000,
1717494499.949753,0.422879130,,,,
1717494499.949784,,,9.344922066,,
1717494499.961644,,0.000000000,,,
1717494499.972653,,,,,0.820777774
1717494499.982655,,,,0.000000000,
1717494499.982861,0.422824532,,,,
1717494499.982923,,,9.186437607,,
1717494499.998647,,0.000000000,,,
1717494500.009915,,,,,0.820777774
1717494500.017781,0.422871560,,,,
1717494500.017808,,,8.802030563,,
1717494500.020656,,,,0.000000000,
1717494500.034670,,0.000000000,,,
1717494500.044682,,,,,0.820777774
1717494500.050273,0.422929525,,,,
1717494500.050323,,,8.167798996,,
1717494500.055662,,,,0.000000000,
1717494500.064687,,0.000000000,,,
1717494500.076696,,,,,0.820777774
1717494500.080269,0.422996163,,,,
1717494500.080318,,,7.308421135,,
1717494500.094640,,,,0.000000000,
1717494500.104695,,0.000000000,,,
1717494500.115210,0.423073381,,,,
1717494500.115254,,,6.217283726,,
1717494500.115608,,,,,0.820777774
1717494500.131672,,,,0.000000000,
1717494500.142753,,0.000000000,,,
1717494500.149130,0.423193097,,,,
1717494500.149169,,,4.986699581,,
1717494500.152584,,,,,0.820777774
1717494500.166791,,,,0.000000000,
1717494500.176727,,0.000000000,,,
1717494500.185464,0.423311502,,,,
1717494500.185505,,,3.608665228,,
1717494500.186557,,,,,0.820833325
1717494500.202711,,,,0.000000000,
1717494500.213741,,0.000000000,,,
1717494500.217137,0.423440307,,,,
1717494500.217173,,,2.122193336,,
1717494500.228707,,,,,0.820833325
1717494500.239677,,,,0.000000000,
1717494500.249605,,0.000000000,,,
1717494500.250717,0.423644602,,,,
1717494500.250758,,,0.629038751,,
1717494500.263637,,,,,0.820833325
1717494500.273717,,,,0.000000000,
1717494500.284665,,0.000000000,,,
1717494500.284934,0.423754036,,,,
1717494500.284946,,,-0.908443034,,
1717494500.298628,,,,,0.820833325
1717494500.309704,,,,0.000000000,
1717494500.317614,0.423935384,,,,
1717494500.317647,,,-2.386991978,,
1717494500.320607,,0.000000000,,,
1717494500.335658,,,,,0.820833325
1717494500.345641,,,,0.000000000,
1717494500.350264,0.424068928,,,,
1717494500.350286,,,-3.781829357,,
1717494500.355632,,0.000000000,,,
1717494500.366644,,,,,0.820833325
1717494500.377656,,,,0.000000000,
1717494500.384330,0.424156368,,,,
1717494500.384369,,,-5.067416191,,
1717494500.387629,,0.000000000,,,
1717494500.402665,,,,,0.820888877
1717494500.413696,,,,0.000000000,
1717494500.419425,0.424319029,,,,
1717494500.419450,,,-6.180125713,,
1717494500.423650,,0.000000000,,,
1717494500.436633,,,,,0.820888877
1717494500.446754,,,,0.000000000,
1717494500.450211,0.424480915,,,,
1717494500.450245,,,-7.075912476,,
1717494500.460742,,0.000000000,,,
1717494500.472716,,,,,0.820888877
1717494500.484696,,,,0.000000000,
1717494500.484958,0.424529493,,,,
1717494500.484986,,,-7.785417557,,
1717494500.499675,,0.000000000,,,
1717494500.510699,,,,,0.820888877
1717494500.518962,0.424524218,,,,
1717494500.519016,,,-8.238883972,,
1717494500.524694,,,,0.000000000,
1717494500.534685,,0.000000000,,,
1717494500.544701,,,,,0.820888877
1717494500.551618,0.424525172,,,,
1717494500.551645,,,-8.462845802,,
1717494500.555670,,,,0.000000000,
1717494500.569726,,0.000000000,,,
1717494500.579661,,,,,0.820888877
1717494500.585774,0.424595356,,,,
1717494500.585808,,,-8.496866226,,
1717494500.589647,,,,0.000000000,
1717494500.603713,,0.000000000,,,
1717494500.613702,,,,,0.820888877
1717494500.618490,0.424580485,,,,
1717494500.618519,,,-8.240628242,,
1717494500.625696,,,,0.000000000,
1717494500.636707,,0.000000000,,,
1717494500.646710,,,,,0.820888877
1717494500.652137,0.424554080,,,,
1717494500.652168,,,-7.771755695,,
1717494500.657662,,,,0.000000000,
1717494500.669686,,0.000000000,,,
1717494500.679812,,,,,0.820888877
1717494500.686340,0.424451113,,,,
1717494500.686373,,,-7.090794563,,
1717494500.689729,,,,0.000000000,
1717494500.702739,,0.000000000,,,
1717494500.713742,,,,,0.820888877
1717494500.718810,0.424382865,,,,
1717494500.718843,,,-6.184869766,,
1717494500.730702,,,,0.000000000,
1717494500.739743,,0.000000000,,,
1717494500.750693,,,,,0.820888877
1717494500.751202,0.424258381,,,,
1717494500.751235,,,-5.106033802,,
1717494500.766730,,,,0.000000000,
1717494500.777697,,0.000000000,,,
1717494500.784602,0.424114227,,,,
1717494500.784634,,,-3.866976023,,
1717494500.787671,,,,,0.820888877
1717494500.801710,,,,0.000000000,
1717494500.811838,,0.000000000,,,
1717494500.818114,0.424069524,,,,
1717494500.818135,,,-2.543781757,,
1717494500.821690,,,,,0.820888877
1717494500.834722,,,,0.000000000,
1717494500.845736,,0.000000000,,,
1717494500.850644,0.423996776,,,,
1717494500.850677,,,-1.162269711,,
1717494500.855688,,,,,0.820888877
1717494500.865726,,,,0.000000000,
1717494500.875715,,0.000000000,,,
1717494500.883335,0.423914582,,,,
1717494500.883365,,,0.301839292,,
1717494500.885693,,,,,0.820888877
1717494500.900769,,,,0.000000000,
1717494500.910721,,0.000000000,,,
1717494500.917783,0.423742652,,,,
1717494500.917815,,,1.771428823,,
1717494500.920699,,,,,0.820833325
1717494500.934733,,,,0.000000000,
1717494500.945757,,0.000000000,,,
1717494500.950771,0.423649341,,,,
1717494500.950807,,,3.157859802,,
1717494500.956709,,,,,0.820777774
1717494500.966742,,,,0.000000000,
1717494500.976737,,0.000000000,,,
1717494500.985271,0.423518240,,,,
1717494500.985299,,,4.461344719,,
1717494500.987701,,,,,0.820722222
1717494501.001765,,,,0.000000000,
1717494501.012819,,0.000000000,,,
1717494501.018692,0.423508495,,,,
1717494501.018718,,,5.668470383,,
1717494501.022703,,,,,0.820666671
1717494501.035736,,,,0.000000000,
1717494501.044782,,0.000000000,,,
1717494501.050830,0.423491716,,,,
1717494501.050848,,,6.692515373,,
1717494501.054697,,,,,0.820555568
1717494501.067760,,,,0.000000000,
1717494501.078746,,0.000000000,,,
1717494501.084212,0.423416674,,,,
1717494501.084243,,,7.557685852,,
1717494501.088685,,,,,0.820444465
1717494501.101742,,,,0.000000000,
1717494501.111746,,0.000000000,,,
1717494501.118652,0.423354805,,,,
1717494501.118681,,,8.179391861,,
1717494501.122719,,,,,0.820166647
1717494501.135749,,,,0.000000000,
1717494501.145759,,0.000000000,,,
1717494501.152584,0.423253417,,,,
1717494501.152604,,,8.596281052,,
1717494501.155729,,,,,0.819777787
1717494501.169807,,,,0.000000000,
1717494501.179886,,0.000000000,,,
1717494501.185248,0.423260212,,,,
1717494501.185289,,,8.821632385,,
1717494501.192784,,,,,0.819611132
1717494501.203824,,,,0.000000000,
1717494501.214828,,0.000000000,,,
1717494501.217970,0.423249036,,,,
1717494501.217996,,,8.768772125,,
1717494501.228786,,,,,0.819611132
1717494501.238816,,,,0.000000000,
1717494501.248822,,0.000000000,,,
1717494501.252173,0.423297375,,,,
1717494501.252215,,,8.501514435,,
1717494501.263901,,,,,0.819611132
1717494501.273814,,,,0.000000000,
1717494501.282788,,0.000000000,,,
1717494501.285477,0.423296690,,,,
1717494501.285502,,,8.008376122,,
1717494501.297825,,,,,0.819611132
1717494501.307916,,,,0.000000000,
1717494501.317822,,0.000000000,,,
1717494501.319199,0.423309416,,,,
1717494501.319237,,,7.314420700,,
1717494501.332867,,,,,0.819611132
1717494501.342848,,,,0.000000000,
1717494501.350253,0.423374385,,,,
1717494501.350315,,,6.395914078,,
1717494501.352799,,0.000000000,,,
1717494501.367852,,,,,0.819611132
1717494501.377828,,,,0.000000000,
1717494501.384593,0.423412502,,,,
1717494501.384612,,,5.314548016,,
1717494501.388780,,0.000000000,,,
1717494501.403847,,,,,0.819611132
1717494501.413897,,,,0.000000000,
1717494501.419028,0.423522949,,,,
1717494501.419052,,,4.060834885,,
1717494501.423825,,0.000000000,,,
1717494501.433835,,,,,0.819611132
1717494501.443856,,,,0.000000000,
1717494501.451700,0.423619628,,,,
1717494501.451740,,,2.734133005,,
1717494501.452833,,0.000000000,,,
1717494501.468835,,,,,0.819611132
1717494501.479843,,,,0.000000000,
1717494501.485252,0.423700184,,,,
1717494501.485280,,,1.373835206,,
1717494501.490810,,0.000000000,,,
1717494501.501845,,,,,0.819611132
1717494501.513025,,,,0.000000000,
1717494501.518067,0.423731029,,,,
1717494501.518092,,,-0.055758029,,
1717494501.528895,,0.000000000,,,
1717494501.539920,,,,,0.819611132
1717494501.549871,,,,0.000000000,
1717494501.551622,0.423864663,,,,
1717494501.551640,,,-1.491051435,,
1717494501.563935,,0.000000000,,,
1717494501.573898,,,,,0.819666684
1717494501.583886,,,,0.000000000,
1717494501.584608,0.423880070,,,,
1717494501.584657,,,-2.842100382,,
1717494501.598889,,0.000000000,,,
1717494501.608857,,,,,0.819666684
1717494501.617364,0.423993230,,,,
1717494501.617405,,,-4.083729744,,
1717494501.621854,,,,0.000000000,
1717494501.634934,,0.000000000,,,
1717494501.644878,,,,,0.819666684
1717494501.651459,0.424114168,,,,
1717494501.651486,,,-5.216119289,,
1717494501.654774,,,,0.000000000,
1717494501.669887,,0.000000000,,,
1717494501.679917,,,,,0.819666684
1717494501.685525,0.424126208,,,,
1717494501.685565,,,-6.163833618,,
1717494501.689898,,,,0.000000000,
1717494501.702902,,0.000000000,,,
1717494501.712957,,,,,0.819666684
1717494501.717412,0.424196929,,,,
1717494501.717434,,,-6.939707756,,
1717494501.730885,,,,0.000000000,
1717494501.742885,,0.000000000,,,
1717494501.750707,0.424183488,,,,
1717494501.750756,,,-7.470121861,,
1717494501.752825,,,,,0.819666684
1717494501.767903,,,,0.000000000,
1717494501.778902,,0.000000000,,,
1717494501.784745,0.424157083,,,,
1717494501.784780,,,-7.807456017,,
1717494501.789799,,,,,0.819666684
1717494501.799906,,,,0.000000000,
1717494501.809879,,0.000000000,,,
1717494501.819713,0.424237609,,,,
1717494501.819753,,,-7.964321136,,
1717494501.819822,,,,,0.819666684
1717494501.837914,,,,0.000000000,
1717494501.848877,,0.000000000,,,
1717494501.851348,0.424236953,,,,
1717494501.851371,,,-7.855571747,,
1717494501.862829,,,,,0.819666684
1717494501.873886,,,,0.000000000,
1717494501.883875,,0.000000000,,,
1717494501.884245,0.424174637,,,,
1717494501.884281,,,-7.520246983,,
1717494501.898006,,,,,0.819666684
1717494501.907908,,,,0.000000000,
1717494501.917343,0.424165875,,,,
1717494501.917381,,,-6.971682549,,
1717494501.917876,,0.000000000,,,
1717494501.936905,,,,,0.819666684
1717494501.946883,,,,0.000000000,
1717494501.951515,0.424135268,,,,
1717494501.951539,,,-6.223287106,,
1717494501.957871,,0.000000000,,,
1717494501.967895,,,,,0.819666684
1717494501.978891,,,,0.000000000,
1717494501.983556,0.424117029,,,,
1717494501.983602,,,-5.326499939,,
1717494501.990806,,0.000000000,,,
1717494502.003911,,,,,0.819666684
1717494502.015909,,,,0.000000000,
1717494502.016807,0.424106628,,,,
1717494502.016855,,,-4.281589031,,
1717494502.029907,,0.000000000,,,
1717494502.039900,,,,,0.819666684
1717494502.049008,,,,0.000000000,
1717494502.049686,0.424045414,,,,
1717494502.049730,,,-3.076546431,,
1717494502.063890,,0.000000000,,,
1717494502.073965,,,,,0.819666684
1717494502.083130,0.424046874,,,,
1717494502.083162,,,-1.800435305,,
1717494502.084869,,,,0.000000000,
1717494502.101995,,0.000000000,,,
1717494502.111968,,,,,0.819666684
1717494502.117406,0.424009770,,,,
1717494502.117451,,,-0.479669273,,
1717494502.121867,,,,0.000000000,
1717494502.137935,,0.000000000,,,
1717494502.148070,,,,,0.819611132
1717494502.151790,0.423889875,,,,
1717494502.151824,,,0.921809673,,
1717494502.158888,,,,0.000000000,
1717494502.168940,,0.000000000,,,
1717494502.178927,,,,,0.819611132
1717494502.183713,0.423846930,,,,
1717494502.183732,,,2.266103745,,
1717494502.189926,,,,0.000000000,
1717494502.202934,,0.000000000,,,
1717494502.213008,,,,,0.819611132
1717494502.217691,0.423715025,,,,
1717494502.217717,,,3.540222406,,
1717494502.224915,,,,0.000000000,
1717494502.234900,,0.000000000,,,
1717494502.244963,,,,,0.819611132
1717494502.251536,0.423557520,,,,
1717494502.251583,,,4.692734241,,
1717494502.254892,,,,0.000000000,
1717494502.269939,,0.000000000,,,
1717494502.279957,,,,,0.819555581
1717494502.284363,0.423462093,,,,
1717494502.284388,,,5.723920345,,
1717494502.290900,,,,0.000000000,
1717494502.300080,,0.000000000,,,
1717494502.309931,,,,,0.819555581
1717494502.317238,0.423321754,,,,
1717494502.317275,,,6.647388935,,
1717494502.320893,,,,0.000000000,
1717494502.336938,,0.000000000,,,
1717494502.347001,,,,,0.819555581
1717494502.350670,0.423168987,,,,
1717494502.350694,,,7.388247490,,
1717494502.358940,,,,0.000000000,
1717494502.367941,,0.000000000,,,
1717494502.379976,,,,,0.819555581
1717494502.383857,0.423054367,,,,
1717494502.383886,,,7.896832943,,
1717494502.388975,,,,0.000000000,
1717494502.398993,,0.000000000,,,
1717494502.409960,,,,,0.819555581
1717494502.415090,0.422968626,,,,
1717494502.415116,,,8.213013649,,
1717494502.419924,,,,0.000000000,
1717494502.429959,,0.000000000,,,
1717494502.439979,,,,,0.819555581
1717494502.449801,0.422979176,,,,
1717494502.449834,,,8.363453865,,
1717494502.450920,,,,0.000000000,
1717494502.467994,,0.000000000,,,
1717494502.477953,,,,,0.819555581
1717494502.483880,0.422920436,,,,
1717494502.483911,,,8.222668648,,
1717494502.491909,,,,0.000000000,
1717494502.503973,,0.000000000,,,
1717494502.514984,,,,,0.819555581
1717494502.517111,0.422897100,,,,
1717494502.517126,,,7.880860806,,
1717494502.531949,,,,0.000000000,
1717494502.541961,,0.000000000,,,
1717494502.552104,0.422933340,,,,
1717494502.552135,,,7.375337124,,
1717494502.552911,,,,,0.819555581
1717494502.570003,,,,0.000000000,
1717494502.580935,,0.000000000,,,
1717494502.581908,0.423020869,,,,
1717494502.581928,,,6.669226646,,
1717494502.595010,,,,,0.819555581
1717494502.606975,,,,0.000000000,
1717494502.615357,0.423030645,,,,
1717494502.615398,,,5.691790104,,
1717494502.615989,,0.000000000,,,
1717494502.632019,,,,,0.819555581
1717494502.644069,,,,0.000000000,
1717494502.649420,0.423105031,,,,
1717494502.649476,,,4.637379169,,
1717494502.653924,,0.000000000,,,
1717494502.665956,,,,,0.819111109
1717494502.674928,,,,0.000000000,
1717494502.682336,0.423231602,,,,
1717494502.682358,,,3.434172630,,
1717494502.684972,,0.000000000,,,
1717494502.699060,,,,,0.819111109
1717494502.709069,,,,0.000000000,
1717494502.715601,0.423388004,,,,
1717494502.715635,,,2.146054268,,
1717494502.720931,,0.000000000,,,
1717494502.737001,,,,,0.819111109
1717494502.748011,,,,0.000000000,
1717494502.749056,0.423489004,,,,
1717494502.749072,,,0.811899602,,
1717494502.762012,,0.000000000,,,
1717494502.773068,,,,,0.819111109
1717494502.782550,0.423579097,,,,
1717494502.782590,,,-0.604956210,,
1717494502.783952,,,,0.000000000,
1717494502.800078,,0.000000000,,,
1717494502.811014,,,,,0.819111109
1717494502.814901,0.423739463,,,,
1717494502.814951,,,-1.951960683,,
1717494502.819982,,,,0.000000000,
1717494502.830021,,0.000000000,,,
1717494502.839983,,,,,0.819111109
1717494502.847905,0.423930198,,,,
1717494502.847944,,,-3.254737139,,
1717494502.849968,,,,0.000000000,
1717494502.865005,,0.000000000,,,
1717494502.875975,,,,,0.819111109
1717494502.881871,0.424019068,,,,
1717494502.881901,,,-4.424527168,,
1717494502.886031,,,,0.000000000,
1717494502.899009,,0.000000000,,,
1717494502.909966,,,,,0.819111109
1717494502.915437,0.424093664,,,,
1717494502.915467,,,-5.448567867,,
1717494502.921032,,,,0.000000000,
1717494502.937053,,0.000000000,,,
1717494502.948019,,,,,0.819111109
1717494502.948876,0.424238414,,,,
1717494502.948896,,,-6.242921829,,
1717494502.964040,,,,0.000000000,
1717494502.973965,,0.000000000,,,
1717494502.981921,0.424300760,,,,
1717494502.981961,,,-6.939178944,,
1717494502.984969,,,,,0.819111109
1717494502.999203,,,,0.000000000,
1717494503.010994,,0.000000000,,,
1717494503.014639,0.424387187,,,,
1717494503.014657,,,-7.427919388,,
1717494503.020992,,,,,0.819111109
1717494503.031036,,,,0.000000000,
1717494503.042045,,0.000000000,,,
1717494503.049424,0.424403697,,,,
1717494503.049458,,,-7.684956551,,
1717494503.051963,,,,,0.819111109
1717494503.068024,,,,0.000000000,
1717494503.079002,,0.000000000,,,
1717494503.082206,0.424393535,,,,
1717494503.082225,,,-7.737817287,,
1717494503.094061,,,,,0.819111109
1717494503.106031,,,,0.000000000,
1717494503.114947,0.424379885,,,,
1717494503.114995,,,-7.535861492,,
1717494503.116020,,0.000000000,,,
1717494503.134047,,,,,0.819111109
1717494503.146109,,,,0.000000000,
1717494503.148303,0.424338639,,,,
1717494503.148344,,,-7.118359566,,
1717494503.161033,,0.000000000,,,
1717494503.172018,,,,,0.819111109
1717494503.181188,0.424194485,,,,
